Date,Route,Time,Day,Location,Incident,MinDelay,MinGap,Direction,Vehicle,Month
2022-03-20,925,15:30:00,Sunday,"DON MILLS , Toronto",Security,10,20,S,8680,March
2022-03-20,29,15:30:00,Sunday,"DUFFERIN & QUEEN, Toronto",Utilized Off Route,4,8,N,9144,March
2022-03-20,35,15:30:00,Sunday,"JANE & EGLINTON, Toronto",Utilized Off Route,9,18,N,1043,March
2022-03-20,165,16:00:00,Sunday,"WILSON & KEELE, Toronto",Security,10,20,E,3482,March
2022-03-20,46,16:00:00,Sunday,"MARTIN GROVE & FINCH, Toronto",Mechanical,20,40,S,8064,March
2022-03-20,32,16:30:00,Sunday,"EGLINTON & ENNERDALE, Toronto",Mechanical,12,24,W,1148,March
2022-03-20,900,17:30:00,Sunday,"KIPLING , Toronto",Mechanical,6,13,S,7934,March
2022-03-20,24,17:30:00,Sunday,"VICTORIA PARK & SHEP, Toronto",Mechanical,8,17,S,8516,March
2022-03-20,54,18:00:00,Sunday,"EGLINTON , Toronto",Collision - TTC,19,38,E,8842,March
2022-03-20,22,18:00:00,Sunday,"COXWELL & QUEEN, Toronto",Operations - Operator,10,20,S,8570,March
2022-03-20,52,18:30:00,Sunday,"LAWRENCE & JANE, Toronto",Operations - Operator,8,16,E,3498,March
2022-03-20,63,18:30:00,Sunday,"OAKWOOD & VAUGHAN, Toronto",Mechanical,8,16,N,8325,March
2022-03-20,134,18:30:00,Sunday,"BUSHBY & MCCOWAN, Toronto",Collision - TTC,18,36,N,1288,March
2022-03-20,79,18:30:00,Sunday,"RUNNYMEDE , Toronto",Mechanical,11,22,N,1086,March
2022-03-20,60,18:30:00,Sunday,"FINCH , Toronto",Mechanical,8,16,E,8130,March
2022-03-20,116,18:30:00,Sunday,"EGLINTON & MARKHAM, Toronto",Mechanical,6,12,E,1257,March
2022-03-20,9,19:00:00,Sunday,"WARDEN , Toronto",Mechanical,22,44,A,8501,March
2022-03-20,37,19:00:00,Sunday,"ISLINGTON , Toronto",Operations - Operator,20,42,A,8020,March
2022-03-20,22,19:00:00,Sunday,"BINGHAM LOOP, Toronto",Mechanical,10,20,N,8570,March
2022-03-20,22,19:00:00,Sunday,"BINGHAM LOOP, Toronto",Mechanical,10,20,N,8570,March
2022-03-20,29,20:30:00,Sunday,"WILSON , Toronto",Operations - Operator,9,15,A,9148,March
2022-03-20,85,21:00:00,Sunday,"SHEPPARD & MEADOWVAL, Toronto",Mechanical,20,40,E,1337,March
2022-03-20,36,21:00:00,Sunday,"FINCH , Toronto",Security,7,14,W,8920,March
2022-03-20,88,21:00:00,Sunday,"ST CLAIR , Toronto",Cleaning - Unsanitary,20,40,E,8679,March
2022-03-20,29,21:30:00,Sunday,"DUFFERIN & DUFFERIN, Toronto",Mechanical,10,20,S,9143,March
2022-03-20,29,21:30:00,Sunday,"DUFFERIN & SPRINGHUR, Toronto",Investigation,10,20,N,9054,March
2022-03-20,52,21:30:00,Sunday,"DIXON & ISLINGTON, Toronto",Mechanical,20,40,E,8950,March
2022-03-20,60,22:00:00,Sunday,"FINCH  TO MARTI, Toronto",General Delay,30,38,A,0,March
2022-03-20,60,23:00:00,Sunday,"YONGE & MOORE PARK A, Toronto",Emergency Services,7,15,S,8182,March
2022-03-20,63,23:30:00,Sunday,"OSSINGTON & DUNDAS, Toronto",Diversion,60,70,S,0,March
2022-03-20,52,00:00:00,Sunday,"LAWRENCE &BATHURST, Toronto",Mechanical,20,40,E,8897,March
2022-03-20,102,00:00:00,Sunday,"WARDEN , Toronto",Mechanical,10,20,N,3416,March
2022-03-21,300,02:00:00,Monday,"BLOOR & W OF ISLINGT, Toronto",Security,20,35,E,7952,March
2022-03-21,315,03:30:00,Monday,"EVANS & ROYAL YORK, Toronto",Cleaning - Unsanitary,30,60,W,3353,March
2022-03-21,300,03:30:00,Monday,"DANFORTH & PAPE, Toronto",Security,30,60,W,8200,March
2022-03-21,334,04:30:00,Monday,"EGLINTON & DUPLEX, Toronto",Collision - TTC,30,60,E,8687,March
2022-03-21,76,05:00:00,Monday,"EVANS & ROYAL YORK, Toronto",Operations - Operator,15,30,S,0,March
2022-03-21,937,05:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,18,28,N,3507,March
2022-03-21,110,05:30:00,Monday,"LONG BRANCH LOOP, Toronto",Operations - Operator,10,19,N,3507,March
2022-03-21,48,05:30:00,Monday,"MILL ROAD LOOP, Toronto",Operations - Operator,23,45,E,3567,March
2022-03-21,79,05:30:00,Monday,"SCARLETT & EGLINTON, Toronto",Mechanical,10,20,S,3743,March
2022-03-21,37,05:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,17,30,N,3505,March
2022-03-21,66,05:30:00,Monday,"LAKESHORE & MARINE P, Toronto",Operations - Operator,12,26,S,1269,March
2022-03-21,52,06:00:00,Monday,"PEARSON AIRPORT TERMIN, Toronto",Mechanical,18,27,S,3597,March
2022-03-21,102,06:00:00,Monday,"NASHDENE & MARKHAM, Toronto",Mechanical,16,32,W,3430,March
2022-03-21,37,06:00:00,Monday,"HUMERWOOD LOOP, Toronto",Operations - Operator,15,30,S,0,March
2022-03-21,70,06:30:00,Monday,"ST CLAIR & PLAXTON, Toronto",Security,22,42,E,8567,March
2022-03-21,960,06:30:00,Monday,"STEELES & ROSSDEAN, Toronto",Mechanical,8,15,W,8168,March
2022-03-21,110,06:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,16,32,E,8074,March
2022-03-21,52,06:30:00,Monday,"LAWRENCE , Toronto",Utilized Off Route,26,52,S,8959,March
2022-03-21,35,06:30:00,Monday,"JANE & ANNETTE, Toronto",Utilized Off Route,9,18,N,1003,March
2022-03-21,11,06:30:00,Monday,"SUNNYBROOK HOSPITAL, Toronto",Operations - Operator,16,32,S,8673,March
2022-03-21,112,06:30:00,Monday,"ERINGATE & WELLESWOR, Toronto",Diversion,20,40,A,0,March
2022-03-21,108,06:30:00,Monday,"SHEPPARD WEST , Toronto",Mechanical,17,46,S,8892,March
2022-03-21,26,06:30:00,Monday,"ANNETTE & DUPONT, Toronto",Mechanical,30,60,E,8053,March
2022-03-21,81,07:00:00,Monday,"TORNCLIFFE PARK & MI, Toronto",Security,5,10,N,8768,March
2022-03-21,43,07:00:00,Monday,"KENNEDY & MUNHAM GAT, Toronto",Mechanical,20,20,N,3131,March
2022-03-21,125,07:00:00,Monday,"BATHURST & DREWRY, Toronto",Operations - Operator,7,15,W,8132,March
2022-03-21,47,07:30:00,Monday,"WILSON GARAGE, Toronto",Mechanical,9,19,E,8350,March
2022-03-21,57,08:00:00,Monday,"MIDL& & EGLINTON, Toronto",General Delay,8,17,S,3219,March
2022-03-21,102,08:00:00,Monday,"CENTENNIAL COLLEGE BUS, Toronto",Mechanical,23,46,N,3435,March
2022-03-21,86,08:00:00,Monday,"KENNEDY , Toronto",Mechanical,10,20,E,1283,March
2022-03-21,35,08:00:00,Monday,"JANE & LAWRENCE, Toronto",Mechanical,9,18,S,1054,March
2022-03-21,36,08:30:00,Monday,"FINCH & MILVAN, Toronto",Mechanical,4,8,N,9105,March
2022-03-21,116,08:30:00,Monday,"MORNINGSIDE & NIGHTS, Toronto",Operations - Operator,6,13,W,3458,March
2022-03-21,44,08:30:00,Monday,"EVANS & KIPLING, Toronto",Mechanical,6,12,N,7938,March
2022-03-21,86,08:30:00,Monday,"EGLINTON & BRIMLEY, Toronto",Emergency Services,10,20,W,1351,March
2022-03-21,11,08:30:00,Monday,"BAYVIEW & FIFESHIRE, Toronto",Mechanical,13,26,S,8716,March
2022-03-21,111,08:30:00,Monday,"KIPLING , Toronto",Operations - Operator,16,32,N,8077,March
2022-03-21,37,09:00:00,Monday,"ISLINGTON & ALLENBY, Toronto",Collision - TTC,15,30,N,3505,March
2022-03-21,110,09:30:00,Monday,"ISLINGTON & LAKESHOR, Toronto",Operations - Operator,24,49,S,7940,March
2022-03-21,68,09:30:00,Monday,"WARDEN & OPPOSITE WA, Toronto",Mechanical,6,11,S,3324,March
2022-03-21,73,10:00:00,Monday,"CLAIREPORT & ALBION, Toronto",Mechanical,12,24,N,8062,March
2022-03-21,52,10:00:00,Monday,"THE WESTWAY & ISLING, Toronto",Security,20,40,W,3579,March
2022-03-21,504,10:00:00,Monday,"QUEEN & SORAUREN, Toronto",Collision - TTC,5,10,W,8203,March
2022-03-21,25,10:30:00,Monday,"PAPE & COSBURN, Toronto",Collision - TTC,10,20,N,8739,March
2022-03-21,110,10:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,24,48,E,7954,March
2022-03-21,927,11:00:00,Monday,"FINCH & MARTIN GROVE, Toronto",Mechanical,8,18,E,3606,March
2022-03-21,67,11:00:00,Monday,"PHARMACY & PENWORTH, Toronto",Diversion,25,40,S,8821,March
2022-03-21,52,11:00:00,Monday,"DIXON & ST PHILIPS, Toronto",Cleaning - Unsanitary,20,40,W,3588,March
2022-03-21,40,11:00:00,Monday,"DUNDAS WEST , Toronto",Operations - Operator,10,20,S,8087,March
2022-03-21,30,12:00:00,Monday,"RUNNYMEDE LOOP, Toronto",Operations - Operator,20,40,E,3347,March
2022-03-21,100,12:00:00,Monday,"GRENOBLE & SPANBRIDG, Toronto",Mechanical,9,18,S,8735,March
2022-03-21,44,12:00:00,Monday,"COLONEL SAM SMITH LOOP, Toronto",Operations - Operator,10,20,A,8081,March
2022-03-21,110,12:00:00,Monday,"ISLINGTON , Toronto",Operations - Operator,24,48,N,7941,March
2022-03-21,42,12:00:00,Monday,"MCNICOLL & VICTORIA, Toronto",Mechanical,14,28,E,3238,March
2022-03-21,79,12:30:00,Monday,"RUNNYMESE , Toronto",Mechanical,24,48,N,1114,March
2022-03-21,939,12:30:00,Monday,"GASPE & FINCH, Toronto",Mechanical,9,17,W,3204,March
2022-03-21,85,12:30:00,Monday,"SHEPPARD & MEADOWVAL, Toronto",Mechanical,30,60,E,1241,March
2022-03-21,52,13:00:00,Monday,"WESTON & LAWRENCE, Toronto",Operations - Operator,20,40,W,3560,March
2022-03-21,43,13:00:00,Monday,"MIDL& & STEELES, Toronto",Operations - Operator,10,20,S,3327,March
2022-03-21,905,13:00:00,Monday,"KENNEDY , Toronto",Mechanical,9,18,E,9217,March
2022-03-21,29,13:00:00,Monday,"PRINCES' GATE, Toronto",Mechanical,8,15,S,9079,March
2022-03-21,45,13:00:00,Monday,"KIPLING , Toronto",Mechanical,15,30,S,1065,March
2022-03-21,70,13:30:00,Monday,"WARDEN , Toronto",Operations - Operator,22,44,E,8410,March
2022-03-21,41,13:30:00,Monday,"JANE & COURAGE, Toronto",Mechanical,12,24,S,9027,March
2022-03-21,29,13:30:00,Monday,"DUFFERIN & LAWRENCE, Toronto",Operations - Operator,8,15,S,9055,March
2022-03-21,900,13:30:00,Monday,"KIPLING , Toronto",Operations - Operator,9,18,N,80000,March
2022-03-21,119,13:30:00,Monday,"WILSON , Toronto",Mechanical,30,60,W,8182,March
2022-03-21,11,13:30:00,Monday,"DAVISVILLE , Toronto",Operations - Operator,13,26,S,8681,March
2022-03-21,161,14:00:00,Monday,"CLIFF AT CORDELLA, Toronto",Cleaning - Unsanitary,18,36,N,1044,March
2022-03-21,944,14:00:00,Monday,"COLONEL SAMUEL SMITH L, Toronto",Operations - Operator,8,16,N,8092,March
2022-03-21,107,14:00:00,Monday,"SHEPPARD WEST , Toronto",Mechanical,32,64,N,8201,March
2022-03-21,107,14:00:00,Monday,"SHEPPARD WEST , Toronto",Mechanical,32,64,E,8201,March
2022-03-21,70,14:00:00,Monday,"PHARMACY & CRAIGTON, Toronto",Operations - Operator,22,44,W,8567,March
2022-03-21,116,14:00:00,Monday,"KENNEDY , Toronto",Operations - Operator,10,20,E,1549,March
2022-03-21,31,14:30:00,Monday,"GREENWOOD , Toronto",Emergency Services,13,26,A,8440,March
2022-03-21,32,14:30:00,Monday,"EGLINTON WEST , Toronto",Mechanical,8,16,S,1109,March
2022-03-21,36,14:30:00,Monday,"FINCH & DRIFTWOOD, Toronto",General Delay,5,10,W,8914,March
2022-03-21,54,15:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,11,22,A,0,March
2022-03-21,24,15:00:00,Monday,"VICTORIA PARK & LAWR, Toronto",Security,10,20,S,8425,March
2022-03-21,84,15:00:00,Monday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,30,61,E,8952,March
2022-03-21,11,15:00:00,Monday,"STEELES & BAYVIEW, Toronto",Mechanical,13,26,E,8772,March
2022-03-21,72,15:00:00,Monday,"PAPE , Toronto",Mechanical,9,18,E,9213,March
2022-03-21,952,15:00:00,Monday,"TERMINAL 1, Toronto",Mechanical,12,25,W,3568,March
2022-03-21,929,15:00:00,Monday,"DUFFERIN & CASTLEFIE, Toronto",Collision - TTC,9,19,N,9023,March
2022-03-21,954,15:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,10,20,A,0,March
2022-03-21,7,15:00:00,Monday,"BATHURST , Toronto",Mechanical,10,20,N,8155,March
2022-03-21,939,15:30:00,Monday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,8,16,A,3114,March
2022-03-21,984,15:30:00,Monday,"SHEPPARD & RIVALDA, Toronto",Mechanical,9,18,W,3533,March
2022-03-21,100,15:30:00,Monday,"DON MILLS & WYNFORD, Toronto",Investigation,18,36,E,8836,March
2022-03-21,91,15:30:00,Monday,"WOODBINE , Toronto",Operations - Operator,15,30,W,8810,March
2022-03-21,945,15:30:00,Monday,"KIPLING , Toronto",Operations - Operator,10,20,W,0,March
2022-03-21,36,16:00:00,Monday,"HUMBER COLLEGE & MOR, Toronto",Mechanical,5,10,S,8946,March
2022-03-21,54,16:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,11,22,A,0,March
2022-03-21,40,16:00:00,Monday,"DUNDAS WEST , Toronto",Operations - Operator,14,28,E,7969,March
2022-03-21,7,16:30:00,Monday,"BATHURST & LAWRENCE, Toronto",Mechanical,10,20,N,9007,March
2022-03-21,75,16:30:00,Monday,"SHERBOURNE & BLOOR, Toronto",Cleaning - Unsanitary,7,14,S,8485,March
2022-03-21,37,16:30:00,Monday,"ISLINGTON & ST GEORG, Toronto",General Delay,23,30,N,8070,March
2022-03-21,116,16:30:00,Monday,"MORNINGSIDE & SHEPPA, Toronto",Operations - Operator,7,14,N,1249,March
2022-03-21,13,16:30:00,Monday,"EGLINTON & ORIOLE PA, Toronto",Mechanical,30,60,S,8105,March
2022-03-21,34,17:00:00,Monday,"EGLINTON , Toronto",Utilized Off Route,13,26,S,8711,March
2022-03-21,54,17:00:00,Monday,"LAWRENCE & SCARBOROU, Toronto",Emergency Services,11,22,E,8696,March
2022-03-21,960,17:00:00,Monday,"STEELES & ISLINGTON, Toronto",Mechanical,8,16,E,8120,March
2022-03-21,32,17:00:00,Monday,"EMMET & VERONA, Toronto",Operations - Operator,10,20,N,1128,March
2022-03-21,96,17:30:00,Monday,"JOHN GARL& & MARTI, Toronto",Mechanical,21,42,E,3581,March
2022-03-21,168,17:30:00,Monday,"SYMINGTON & DAVENPOR, Toronto",Mechanical,7,14,N,1071,March
2022-03-21,927,17:30:00,Monday,"ROYAL CREST & HIGHWA, Toronto",Mechanical,8,15,E,8935,March
2022-03-21,102,17:30:00,Monday,"MARKHAM & PROGRESS, Toronto",Security,8,15,S,3428,March
2022-03-21,68,17:30:00,Monday,"WARDEN & STEELES, Toronto",Mechanical,9,17,S,3242,March
2022-03-21,95,18:00:00,Monday,"YORK MILLS & VALLEYW, Toronto",Collision - TTC,11,22,S,3649,March
2022-03-21,108,18:00:00,Monday,"SHOREHAM & JANE, Toronto",Collision - TTC,8,17,E,3526,March
2022-03-21,75,18:00:00,Monday,"LOWER JARVIS & LAKES, Toronto",Security,5,9,N,8515,March
2022-03-21,32,18:00:00,Monday,"EGLINTON & SCOTT RD, Toronto",Security,10,20,A,1412,March
2022-03-21,75,18:00:00,Monday,"JARVIS & QUEENS QUAY, Toronto",Cleaning - Unsanitary,5,9,N,8515,March
2022-03-21,165,18:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,7,15,W,8941,March
2022-03-21,986,18:30:00,Monday,"KENNEDY , Toronto",Mechanical,11,22,E,3404,March
2022-03-21,33,18:30:00,Monday,"ST CLAIR WEST , Toronto",Collision - TTC,30,60,W,8358,March
2022-03-21,29,19:00:00,Monday,"DUFFERIN & KING, Toronto",Road Blocked - NON-TTC Collision,50,55,N,0,March
2022-03-21,929,19:00:00,Monday,"DUFFERIN & KING, Toronto",Road Blocked - NON-TTC Collision,60,67,N,1359,March
2022-03-21,19,19:30:00,Monday,"LAKESHORE & CARLAW, Toronto",Mechanical,10,10,E,8543,March
2022-03-21,90,19:30:00,Monday,"ST CLAIR WEST , Toronto",Utilized Off Route,9,18,N,8359,March
2022-03-21,72,19:30:00,Monday,"WELLINGTON & YONGE, Toronto",Mechanical,18,36,W,8402,March
2022-03-21,41,19:30:00,Monday,"KEELE & FINCH, Toronto",Diversion,456,472,A,0,March
2022-03-21,36,20:00:00,Monday,"KEELE & FINCH, Toronto",Diversion,433,439,A,8956,March
2022-03-21,52,21:00:00,Monday,"PEARSON AIRPORT TERMIN, Toronto",Security,13,26,A,3519,March
2022-03-21,63,21:00:00,Monday,"EGLINTON WEST , Toronto",Security,8,16,A,8393,March
2022-03-21,927,21:30:00,Monday,"KIPLING , Toronto",Operations - Operator,14,28,N,8926,March
2022-03-21,29,22:00:00,Monday,"DUFFERIN & KING, Toronto",Mechanical,10,20,N,9080,March
2022-03-21,167,22:30:00,Monday,"CONSUMERS & WILLIAM, Toronto",Operations - Operator,30,60,W,3177,March
2022-03-21,63,22:30:00,Monday,"EGLINTON WEST , Toronto",Mechanical,8,16,S,8315,March
2022-03-21,84,23:00:00,Monday,"BRADSTOCK & WESTON, Toronto",Utilized Off Route,10,19,E,3477,March
2022-03-21,29,00:30:00,Monday,"DUFFERIN & COLLEGE, Toronto",Emergency Services,10,20,S,9051,March
2022-03-21,300,01:30:00,Monday,"KIPLING , Toronto",Operations - Operator,9,0,E,3337,March
2022-03-22,7,02:00:00,Tuesday,"STEELES ANE YONGE, Toronto",Mechanical,3,7,W,1364,March
2022-03-22,25,02:30:00,Tuesday,"STEELES & YONGE, Toronto",Operations - Operator,3,7,S,8869,March
2022-03-22,336,03:00:00,Tuesday,"FINCH & KEELE, Toronto",Diversion,120,150,W,3298,March
2022-03-22,320,03:00:00,Tuesday,"YONGE & BLOOR, Toronto",Security,3,7,S,3156,March
2022-03-22,320,03:30:00,Tuesday,"YONGE & UPPER MADISO, Toronto",Mechanical,4,15,S,8369,March
2022-03-22,341,03:30:00,Tuesday,"KEELE & FINCH, Toronto",Diversion,101,131,A,9054,March
2022-03-22,320,03:30:00,Tuesday,"STEELES & YONGE, Toronto",Emergency Services,3,7,A,8187,March
2022-03-22,300,04:00:00,Tuesday,"BLOOR & CHRISTIE, Toronto",Emergency Services,17,34,W,8461,March
2022-03-22,324,04:30:00,Tuesday,"WARDEN & STEELES, Toronto",Security,30,60,A,9210,March
2022-03-22,54,05:00:00,Tuesday,"999 WARDEN AVE, Toronto",Mechanical,15,30,N,8823,March
2022-03-22,47,05:00:00,Tuesday,"WILSON GARAGE, Toronto",Operations - Operator,15,29,S,8312,March
2022-03-22,111,05:00:00,Tuesday,"EGLINTON & MARTIN GR, Toronto",Operations - Operator,14,34,N,1359,March
2022-03-22,110,05:30:00,Tuesday,"EVANS & ISLINGTON, Toronto",Operations - Operator,9,9,S,3591,March
2022-03-22,37,05:30:00,Tuesday,"ISLINGTON , Toronto",Operations - Operator,25,30,N,3591,March
2022-03-22,89,05:30:00,Tuesday,"KEELE & HUMBERSIDE, Toronto",Security,8,16,N,8171,March
2022-03-22,101,06:00:00,Tuesday,"CARL HALL & CENTENNI, Toronto",Operations - Operator,20,20,E,8181,March
2022-03-22,54,06:00:00,Tuesday,"STARSPRAY LOOP, Toronto",Mechanical,10,20,E,8849,March
2022-03-22,7,06:00:00,Tuesday,"FINCH & BATHURST, Toronto",Operations - Operator,10,20,S,8380,March
2022-03-22,57,06:30:00,Tuesday,"MIDL& & STEELES, Toronto",Mechanical,10,20,S,3226,March
2022-03-22,53,06:30:00,Tuesday,"FINCH , Toronto",Mechanical,9,17,E,3131,March
2022-03-22,36,06:30:00,Tuesday,"FINCH & ISLINGTON, Toronto",Mechanical,9,4,E,3487,March
2022-03-22,960,06:30:00,Tuesday,"WILSON GARAGE, Toronto",Operations - Operator,6,12,E,8351,March
2022-03-22,63,06:30:00,Tuesday,"OSSINGTON , Toronto",Operations - Operator,4,8,S,8192,March
2022-03-22,29,07:00:00,Tuesday,"DUFFERIN & DANE, Toronto",Mechanical,10,19,N,9048,March
2022-03-22,165,07:00:00,Tuesday,"BARMAC & STEELES, Toronto",Mechanical,6,12,E,3718,March
2022-03-22,50,07:00:00,Tuesday,"BURNAMTHORPE & THE W, Toronto",Diversion,44,49,W,0,March
2022-03-22,112,07:00:00,Tuesday,"WELLSWORTH & ERINGAT, Toronto",Diversion,10,237,A,0,March
2022-03-22,54,07:30:00,Tuesday,"DUPLEX & EGLINTON, Toronto",Mechanical,10,20,A,8674,March
2022-03-22,109,07:30:00,Tuesday,"NEPTUNE & BATHURST, Toronto",Mechanical,21,40,E,8128,March
2022-03-22,36,07:30:00,Tuesday,"FINCH & ALBION, Toronto",Diversion,46,51,A,0,March
2022-03-22,7,08:00:00,Tuesday,"BATHURST , Toronto",Mechanical,10,20,N,9015,March
2022-03-22,56,08:00:00,Tuesday,"SHERBOURNE & QUEEN, Toronto",Security,5,10,S,8526,March
2022-03-22,116,09:00:00,Tuesday,"EGLINTON & MCCOWAN, Toronto",Cleaning - Unsanitary,6,13,W,3471,March
2022-03-22,984,09:00:00,Tuesday,"SHEPPARD & BATHURST, Toronto",Collision - TTC,9,19,W,8882,March
2022-03-22,110,09:00:00,Tuesday,"ISLINGTON , Toronto",Operations - Operator,24,48,S,8079,March
2022-03-22,902,10:00:00,Tuesday,"MARKHAM & PROGRESS, Toronto",Collision - TTC,15,30,S,3419,March
2022-03-22,36,10:30:00,Tuesday,"FINCH WEST , Toronto",Investigation,5,10,A,3606,March
2022-03-22,95,10:30:00,Tuesday,"YORK MILLS & VALLEY, Toronto",Mechanical,18,36,N,1270,March
2022-03-22,34,11:00:00,Tuesday,"EGLINTON & SINNOTT R, Toronto",Collision - TTC,15,30,W,8824,March
2022-03-22,32,11:00:00,Tuesday,"EGLINTON & CALEDONIA, Toronto",Mechanical,12,24,E,1105,March
2022-03-22,960,11:30:00,Tuesday,"STEELES & KEELE, Toronto",General Delay,20,40,E,8340,March
2022-03-22,54,11:30:00,Tuesday,"LAWRENCE EAST , Toronto",Mechanical,14,28,W,8813,March
2022-03-22,32,12:00:00,Tuesday,"EGLINTON WEST , Toronto",Mechanical,7,15,S,1084,March
2022-03-22,100,12:00:00,Tuesday,"DON MILLS & WYNFORD, Toronto",Mechanical,9,18,S,8726,March
2022-03-22,123,12:30:00,Tuesday,"NORTH QUEEN & MANSTO, Toronto",Collision - TTC,20,40,S,8049,March
2022-03-22,939,12:30:00,Tuesday,"FINCH WEST , Toronto",Mechanical,8,17,N,3304,March
2022-03-22,41,12:30:00,Tuesday,"KEELE & DOWNSVIEW PA, Toronto",Mechanical,12,24,S,9143,March
2022-03-22,109,12:30:00,Tuesday,"LAWRENCE WEST , Toronto",Mechanical,40,80,N,8162,March
2022-03-22,41,12:30:00,Tuesday,"WESTON & MCCORMACK, Toronto",Collision - TTC,12,24,S,9038,March
2022-03-22,120,12:30:00,Tuesday,"JANE & HEATHROW, Toronto",Collision - TTC,30,60,S,8917,March
2022-03-22,35,13:00:00,Tuesday,"JANE & FINCH, Toronto",Mechanical,7,14,N,1025,March
2022-03-22,67,13:00:00,Tuesday,"PHARMACY & LAWRENCE, Toronto",Road Blocked - NON-TTC Collision,66,81,N,0,March
2022-03-22,13,13:00:00,Tuesday,"AVENUE & DUPONT, Toronto",Emergency Services,30,60,N,8373,March
2022-03-22,73,13:30:00,Tuesday,"ROYAL YORK & EDENBRI, Toronto",Mechanical,20,40,N,8087,March
2022-03-22,12,13:30:00,Tuesday,"KENNEDY , Toronto",Cleaning - Unsanitary,25,50,E,8417,March
2022-03-22,80,14:00:00,Tuesday,"QUEENSWAY & WEST MAL, Toronto",Collision - TTC,20,40,W,7941,March
2022-03-22,53,14:00:00,Tuesday,"AMAZON FULLFULLMENT CE, Toronto",Operations - Operator,7,20,E,3323,March
2022-03-22,34,14:30:00,Tuesday,"EGLINTON , Toronto",Operations - Operator,8,16,E,0,March
2022-03-22,54,14:30:00,Tuesday,"LAWRENCE & MARKHAM, Toronto",Operations - Operator,14,28,E,8789,March
2022-03-22,927,14:30:00,Tuesday,"KIPLING , Toronto",Mechanical,9,18,S,3540,March
2022-03-22,35,14:30:00,Tuesday,"JANE & WILSON, Toronto",Security,8,16,N,1031,March
2022-03-22,79,14:30:00,Tuesday,"LAWRENCE & JANE, Toronto",Cleaning - Unsanitary,24,48,N,1116,March
2022-03-22,939,14:30:00,Tuesday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,9,18,N,3142,March
2022-03-22,54,15:00:00,Tuesday,"EGLINTON , Toronto",Operations - Operator,6,12,A,8747,March
2022-03-22,54,15:00:00,Tuesday,"LAWRENCE & KENNEDY, Toronto",Investigation,14,28,W,8695,March
2022-03-22,32,15:00:00,Tuesday,"PINE & LAWRENCE, Toronto",Mechanical,10,20,W,1091,March
2022-03-22,939,15:00:00,Tuesday,"MORNINGSIDE & NIGHTS, Toronto",Operations - Operator,12,24,W,0,March
2022-03-22,88,15:00:00,Tuesday,"THORNCLIFFE PARK & O, Toronto",Operations - Operator,24,48,N,8837,March
2022-03-22,35,15:30:00,Tuesday,"JANE & TRETHEWAY, Toronto",General Delay,17,37,E,1149,March
2022-03-22,7,15:30:00,Tuesday,"BATHURST & PATRICIA, Toronto",Investigation,10,20,N,9017,March
2022-03-22,935,15:30:00,Tuesday,"JANE & WILSON TO STE, Toronto",General Delay,17,30,A,0,March
